[CLS] 해운대 마린 ##시티 두산 ##위 ##브 ##제 ##니스 ##상가 B ##동 6 ##층 ##에 위치 ##한 SS ##망 ##고 ##예 ##요 [SEP]	-100 AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I O O O AD_BRAND-B AD_BRAND-I AD_BRAND-I O O -100
[CLS] 연우 ##는 금 ##님 ##이 ##의 첫 친구 ##랍니다 . . [SEP]	-100 SS_NAME-B O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O -100
[CLS] 2007 ##년 ##1 ##월 ##1 ##일 ##생 입니다 [SEP]	-100 SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O -100
[CLS] 덴 . 다 13 ##일 ##찬 ##데 아직 ##도 45 ##k ##g ##대 ##라 ##니 . . . . [SEP]	-100 O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O -100
[CLS] 한 ##병 ##길 89 ##년 ##생 평택 ##살 ##구 반도체 ##회사 다니 ##구 ! [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I SS_AGE-B SS_AGE-I SS_AGE-I O O O O O O O O -100
[CLS] 풍 ##철 ##정 ##고 주민 ##번 ##호 ##는 51 ##11 ##0 ##53 ##17 ##53 ##76 ##입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O -100
[CLS] 5 ##월 ##26 ##일 ##목 ##요일 1 ##시 ##에 ##는 전북 ##대 ##축제 c ##g ##v ##부 ##스 ! ( 효자 ##점 ##인 ##줄 ##알 ##았 ##는데 잘못 ##알 ##았 ##네 ##요 ##ㅠㅠ ) [SEP]	-100 O O O O O O O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I AD_BRAND-B AD_BRAND-I AD_BRAND-I O O O O AD_BRAND-B AD_BRAND-I O O O O O O O O O O O O -100
[CLS] 손 ##은 ##주 ##고 주민 ##번 ##호 ##는 360 ##51 ##74 ##45 ##63 ##30 ##입니다 . [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I O O O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I O O O O O -100
[CLS] 금 ##님 ##이 생일 ##이 지난 2 ##월 25 ##일 이 ##었 ##어요 . [SEP]	-100 SS_NAME-B O O O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O -100
[CLS] ` ` 지현 ##이 대학가 ##면 . . [SEP]	-100 O O SS_NAME-I O O O O O -100
[CLS] 5 ##월 15 ##일이 ##라 늘 스승 ##의 날 ##에 묻히 ##는 ( ? ) 안타까운 5 ##월 생일 ##자의 운명 ㅋㅋ [SEP]	-100 SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I SS_BIRTH-I O O O O O O O O O O O O O O O O O O -100
[CLS] 금정 ##역 회식 장소 ##로 추천 ##하 ##는 유가 ##네 ##양 ##꼬 ##치 ##에 다녀왔 ##어요 ^ ^ [SEP]	-100 AD_DETAIL-B AD_DETAIL-I O O O O O O AD_BRAND-B AD_BRAND-I AD_BRAND-I AD_BRAND-I AD_BRAND-I O O O O O -100
[CLS] 2017 광주 ##전 ##남 미스 ##코 ##리아 眞 정지 ##현 2017 ##년 광주 ##전 ##남 ##을 대표 ##할 미인 ##들 . . . 전국 대회 ##와 세계 ##대 ##회 ##에 ##서도 광주 ##전 ##남 ##의 미모 ##를 마음껏 발산 ##하시 ##길 . . . [SEP]	-100 O AD_METRO-B AD_METRO-B AD_METRO-I O O O O SS_NAME-B SS_NAME-I O O AD_METRO-B AD_METRO-B AD_METRO-I O O O O O O O O O O O O O O O O AD_CITY-B AD_CITY-I AD_CITY-I O O O O O O O O O O -100
[CLS] 청주 가 ##경 ##동 발산 ##공원 맞은편 ##에 위치 ##한 베네 ##스타 ##는 건물 ##에 위치 ##한 주차장 ##에 주차 ##를 하시 ##고 엘레 ##베이터 ##를 타고 1 ##층 ##으로 내려가 ##시 ##면 됩니다 ! [SEP]	-100 AD_CITY-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O AD_BRAND-B AD_BRAND-I O O O O O O O O O O O O O O O O O O O O O O O -100
[CLS] 내 ##생 ##일 4 . 11 오빠 ##생 ##일 5 . 11 사귄 ##날 7 . 11 아 ##진 ##이 ##생 ##일 8 . 11 [SEP]	-100 O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I O O O O O O O O O O SS_BIRTH-B SS_BIRTH-I SS_BIRTH-I -100
[CLS] 광교 ##카 ##페 가려 ##고 산책 ##나 ##온 우리 ##들 희 ##야 ##랑 미니 ##언 ##니 [SEP]	-100 AD_ADDRESS-B O O O O O O O O O SS_NAME-B SS_NAME-I O SS_NAME-B O O -100
[CLS] 서 ##용 ##교 부산 남구 ##을 국회의원 ##이 5 . 8 어버이날 복지 ##회관 ##에 ##서 할머니 할아버지 ##께 봉사 ##활 ##동 [SEP]	-100 SS_NAME-B SS_NAME-I SS_NAME-I AD_METRO-B AD_CITY-B O O O O O O O O O O O O O O O O O -100
[CLS] 키 ##도 170 ##c ##m . . . ㅋㅋ 다 ##들 키 ##가 장신 ##이 ##야 [SEP]	-100 O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O -100
[CLS] 꼭 ##그 ##닭 전화 ##번 ##호 ▶ 1800 - 177 ##8 [SEP]	-100 SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I -100
[CLS] 부산 ##에 ##서 메르스 감염 ##환 ##자 여성 ( 61 ##세 ) 첫 사망자 발생 [SEP]	-100 AD_METRO-B O O O O O O SS_AGE-B O SS_AGE-B SS_AGE-I O O O O -100
[CLS] 본 은행 ##인 ##수 ##협 ##을 통한 계좌 ##가 맞 ##나 ##요 ? [SEP]	-100 O O O SS_BRAND-I SS_BRAND-I O O O O O O O O -100
[CLS] 네 지갑 ##에 신분증 , 중소기업 ##은행 ##카드 , 비자 ##카드 다 있 ##는데 [SEP]	-100 O O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I O SS_BRAND-I SS_BRAND-I O O O -100
[CLS] 무 ##보 ##장 ##악 ##사 생명 ##보험 ##하 ##고 ##한 ##화 ##생명 ##보험 ##에 가입 ##하 ##셨 ##네 ##요 [SEP]	-100 O O O SS_BRAND-B SS_BRAND-I SS_BRAND-B SS_BRAND-I O O SS_BRAND-I SS_BRAND-I SS_BRAND-I SS_BRAND-I O O O O O O -100
[CLS] 450 ##74 ##46 ##입니다 . [SEP]	-100 O O O O O -100
[CLS] ` 홍 ##채 ##아 ` 이름 ##스티 ##커 붙여서 어린이집 ##에 들려 ##보냈 ##답니다 : ) [SEP]	-100 O SS_NAME-I SS_NAME-I SS_NAME-I O O O O O O O O O O O O -100
[CLS] 이 소설 ##에 ##는 전부 4 ##번 ##의 상실 , 죽음 ##이 나온다 주인공 와 ##나 ##나 ##베 ##의 친구 기 ##즈키 ##는 열 일곱 ##에 자살 ##을 한다 . [SEP]	-100 O O O O O O O O O O O O O O O SS_NAME-I SS_NAME-I SS_NAME-I O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I O O O O O -100
[CLS] 00 ##1 - 85 ##2 - 500 - 94 ##73 ##입니다 . [SEP]	-100 O O O O O O O O O O O O -100
[CLS] 코코 ##는 80 ##센 ##티 ##가 조금 넘 ##는 , 이제 16 ##개 ##월 아기 ##구요 [SEP]	-100 O O SS_LENGTH-B SS_LENGTH-I SS_LENGTH-I O O O O O O SS_AGE-B SS_AGE-I SS_AGE-I O O -100
[CLS] 네 한성 ##식 , 010 44 ##88 132 ##9 ##입니다 . [SEP]	-100 O SS_NAME-B SS_NAME-I SS_NAME-I ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O -100
[CLS] 나 몇 ##이지 180 64 ##였 ##나 . . . [SEP]	-100 O O O SS_LENGTH-B SS_WEIGHT-B O O O O O -100
[CLS] 참고 ##로 진 ##석 ##이 생일 ##도 122 ##6 [SEP]	-100 O O SS_NAME-B SS_NAME-I SS_NAME-I O O SS_BIRTH-B SS_BIRTH-I -100
[CLS] 9 ##월 17 ##일 세종시 아름 ##중 ##학교 ##에 ##서 나 ##는 빠 ##리 ##의 택시 ##운전 ##사의 저자 ##이 ##자 ( 전 ) 진보신 ##당 대표 ##이 ##신 홍 ##세 ##화 ##선 ##생 ##님 ##의 강연 ##이 있 ##습 ##니다 . [SEP]	-100 O O O O O SS_BRAND-B SS_BRAND-I SS_BRAND-I O O O O O O O O O O O O O O O O O O O O O SS_NAME-B SS_NAME-I SS_NAME-I O O O O O O O O O O -100
[CLS] 00 ##년 ##에 사람 ##이 태어나 ##다 [SEP]	-100 SS_AGE-B SS_AGE-B O O O O O -100
[CLS] 지금 ##은 52 ##키 ##로 ##고 목표 ##가 46 ##키 ##로 ##임 [SEP]	-100 O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O -100
[CLS] 그래도 90 ##k ##g ##가 아닌 ##게 천만 ##다 ##행 [SEP]	-100 O O O O O O O O O O -100
[CLS] 광교 상 ##현 ##역 밥 ##집 , [SEP]	-100 AD_DETAIL-B AD_BRAND-B AD_BRAND-I AD_BRAND-I O O O -100
